PRICE,ROOMS,BATHROOMS,SURFACE,CITY,DISTRICT,ASSET_TYPE
189000,2,1,51,Vicente López,Vicente López,Departamento
88000,2,1,35,Vicente López,Florida,Departamento
50000,2,1,40,Vicente López,Florida,PH
100000,2,1,46,Vicente López,Olivos,Departamento
178000,2,1,46,Vicente López,Olivos,Departamento
106000,1,1,455,Vicente López,Florida,Departamento
175000,2,1,45,Vicente López,Olivos,Departamento
228000,2,1,55,Vicente López,Olivos,Departamento
145000,2,1,42,Vicente López,Florida,Departamento
238000,2,1,79,Vicente López,Florida,Departamento
130000,2,1,52,Vicente López,Olivos,Departamento
240000,3,1,128,Vicente López,Olivos,PH
165000,3,1,112,Vicente López,Olivos,PH
235000,3,1,169,Vicente López,Florida,Casa
120000,3,1,70,Vicente López,Florida Oeste,Departamento
265000,3,2,80,Vicente López,Florida,Departamento
320000,4,2,172,Vicente López,Olivos,PH
305000,4,2,172,Vicente López,Olivos,PH
359000,4,3,177,Vicente López,Olivos,Casa
515000,4,3,127,Vicente López,Vicente López,Departamento
460000,6,2,412,Vicente López,Florida Oeste,Casa
177203,1,1,49,Palermo,Palermo Hollywood,Departamento
165281,1,1,49,Palermo,Palermo Hollywood,Departamento
189727,1,1,49,Palermo,Palermo Hollywood,Departamento
173644,1,1,49,Palermo,Palermo Hollywood,Departamento
191824,1,1,49,Palermo,Palermo Hollywood,Departamento
130000,1,1,35,Palermo,Palermo Chico,Departamento
109500,1,1,35,Palermo,Palermo Hollywood,Departamento
164150,1,1,49,Palermo,Palermo Soho,Departamento
144900,1,1,42,Palermo,Palermo Soho,Departamento
107000,1,1,40,Palermo,Palermo Soho,Departamento
177284,1,1,49,Palermo,Palermo Hollywood,Departamento
180659,1,1,49,Palermo,Palermo Hollywood,Departamento
180693,1,1,49,Palermo,Palermo Hollywood,Departamento
201405,1,1,49,Palermo,Palermo Hollywood,Departamento
184446,1,1,49,Palermo,Palermo Hollywood,Departamento
180846,1,1,50,Palermo,Palermo Hollywood,Departamento
138000,1,1,35,Palermo,Palermo Hollywood,Departamento
135000,2,1,125,Vicente López,Olivos,PH
315000,2,1,180,Vicente López,Florida,Casa
138000,2,1,65,Palermo,Palermo Hollywood,Departamento
281210,2,2,71,Palermo,Palermo Hollywood,Departamento
179000,2,1,48,Palermo,Palermo Hollywood,Departamento
330000,2,1,75,Palermo,Palermo Hollywood,Departamento
117000,2,1,52,Vicente López,Olivos,Departamento
235000,2,1,55,Vicente López,Olivos,Departamento
410000,2,1,95,Vicente López,Olivos,Departamento
235000,2,1,55,Vicente López,Olivos,Departamento
220000,2,1,52,Vicente López,Olivos,Departamento
235000,2,1,55,Vicente López,Olivos,Departamento
200000,3,2,66,Palermo,Palermo Chico,Departamento
316484,3,2,90,Palermo,Palermo Soho,Departamento
520000,3,2,78,Palermo,Palermo Hollywood,Departamento
800000,3,3,150,Palermo,Palermo Chico,Departamento
850000,3,3,118,Palermo,Palermo Chico,Departamento
242000,3,1,82,Vicente López,Olivos,Departamento
480000,4,2,150,Vicente López,Olivos,Casa
790000,4,2,100,Palermo,Palermo Soho,Departamento
790000,4,2,100,Palermo,Palermo Soho,Departamento
790000,4,2,100,Palermo,Palermo Soho,Departamento
790000,4,2,100,Palermo,Palermo Soho,Departamento
3000000,6,6,450,Palermo,Palermo Chico,Casa
790000,7,5,576,Vicente López,Olivos,Casa
280000,3,1,235,Vicente López,Olivos,Casa
330000,4,1,145,Vicente López,La Lucila,Casa
230000,4,2,96,Vicente López,Olivos,Casa
194500,3,2,75,Palermo,Palermo Chico,Departamento
330000,3,2,89,Palermo,Palermo Hollywood,Departamento
120000,1,1,40,Palermo,Palermo Hollywood,Departamento
340000,6,4,123,Palermo,Palermo Soho,Departamento
158000,3,1,66,Vicente López,Villa Martelli,Local comercial
120000,2,1,45,Vicente López,Florida,PH
186000,2,1,62,Palermo,Palermo Hollywood,Departamento
183000,2,1,42,Palermo,Palermo Hollywood,Departamento
108000,2,1,34,Palermo,Palermo Soho,Departamento
365000,2,2,70,Palermo,Palermo Hollywood,Departamento
209500,2,1,64,Vicente López,Florida,Departamento
115000,2,1,39,Vicente López,Vicente López,Departamento
179730,2,1,59,Vicente López,Olivos,Departamento
195000,1,1,35,Vicente López,Vicente López,Departamento
135000,2,1,43,Vicente López,Olivos,Departamento
175000,3,1,60,Vicente López,Florida,PH
140000,3,1,70,Vicente López,Carapachay,PH
277000,3,1,141,Vicente López,Florida,PH
290000,4,1,173,Vicente López,Vicente López,Casa
259000,3,2,70,Palermo,Palermo Chico,Departamento
335000,3,2,68,Palermo,Palermo Hollywood,Departamento
259000,3,2,70,Palermo,Palermo Chico,Departamento
230000,3,1,72,Palermo,Palermo Hollywood,Departamento
373000,3,2,113,Vicente López,Olivos,Departamento
315000,3,3,92,Vicente López,Olivos,Departamento
175000,4,1,75,Vicente López,La Lucila,Departamento
374000,4,3,183,Vicente López,Florida,PH
349000,4,2,214,Vicente López,Florida,PH
288000,4,2,193,Vicente López,Florida,Casa
280000,4,2,137,Vicente López,Florida,Casa
3800000,4,3,270,Palermo,Palermo Chico,Departamento
960000,5,5,800,Vicente López,Olivos,Casa
195000,3,2,100,Vicente López,Olivos,PH
345000,4,1,200,Palermo,Palermo Hollywood,PH
395000,4,3,142,Palermo,Palermo Soho,PH
165000,3,1,130,Vicente López,Carapachay,Casa
295000,5,2,125,Vicente López,Florida,Casa
135000,1,1,40,Palermo,Palermo Hollywood,Departamento
110000,1,1,35,Palermo,Palermo Soho,Departamento
128000,1,1,36,Palermo,Palermo Hollywood,Departamento
295000,2,2,66,Palermo,Palermo Soho,Departamento
150000,2,1,43,Palermo,Palermo Chico,Departamento
485000,2,1,73,Vicente López,Vicente López,Departamento
490000,2,2,85,Vicente López,Vicente López,Departamento
98000,2,1,45,Vicente López,Vicente López,Departamento
130000,2,1,40,Vicente López,La Lucila,Departamento
128000,2,1,41,Vicente López,Vicente López,Departamento
380000,3,2,113,Palermo,Palermo Hollywood,Departamento
156000,3,2,77,Vicente López,Florida,Departamento
239000,3,1,135,Vicente López,Olivos,Departamento
245000,3,1,73,Vicente López,Florida,Departamento
895000,3,4,191,Vicente López,Vicente López,Departamento
240000,4,2,87,Palermo,Palermo Hollywood,Departamento
3500000,4,5,280,Palermo,Palermo Chico,Departamento
3500000,4,5,280,Palermo,Palermo Chico,Departamento
395000,4,3,168,Palermo,Palermo Soho,Departamento
425000,4,2,144,Vicente López,Vicente López,Departamento
795000,4,4,134,Vicente López,Vicente López,Departamento
242000,3,1,90,Vicente López,Olivos,PH
926351,1,3,84,Palermo,Palermo Hollywood,Oficina
215000,1,2,68,Palermo,Palermo Hollywood,Departamento
190000,2,1,51,Palermo,Palermo Hollywood,Departamento
85000,1,1,20,Palermo,Palermo Chico,Departamento
117000,1,1,40,Palermo,Palermo Soho,Departamento
170000,2,1,42,Palermo,Palermo Hollywood,Departamento
229000,2,1,70,Palermo,Palermo Hollywood,Departamento
285000,3,2,60,Palermo,Palermo Hollywood,Departamento
440000,3,2,82,Palermo,Palermo Soho,Departamento
139000,2,1,41,Vicente López,Vicente López,Departamento
103000,2,1,35,Palermo,Palermo Chico,Departamento
115000,2,1,48,Vicente López,Munro,Departamento
158000,3,2,137,Vicente López,Carapachay,Casa
217000,3,1,58,Palermo,Palermo Hollywood,Departamento
225000,3,1,56,Palermo,Palermo Chico,Departamento
115000,3,1,112,Vicente López,Florida,Departamento
265000,3,2,69,Vicente López,Vicente López,Departamento
460000,3,3,104,Vicente López,Vicente López,Departamento
315000,3,3,92,Vicente López,Vicente López,Departamento
450000,3,3,107,Vicente López,Olivos,Departamento
165000,3,1,63,Vicente López,Vicente López,Departamento
890000,3,3,132,Vicente López,Vicente López,Departamento
335000,3,2,80,Vicente López,Vicente López,Departamento
650000,3,3,144,Vicente López,Olivos,Departamento
170000,4,1,96,Vicente López,Olivos,PH
169000,5,2,222,Vicente López,Villa Adelina,Casa
650000,4,3,130,Palermo,Palermo Hollywood,Departamento
650000,4,3,130,Palermo,Palermo Viejo,Departamento
650000,4,3,132,Palermo,Palermo Chico,Departamento
750000,5,3,163,Vicente López,Olivos,Departamento
285000,3,2,90,Palermo,Palermo Soho,Departamento
96000,1,1,40,Palermo,Palermo Soho,Departamento
110000,2,1,40,Palermo,Palermo Soho,Departamento
99500,1,1,40,Palermo,Palermo Soho,Departamento
310000,2,1,55,Palermo,Palermo Soho,Departamento
315000,3,2,100,Palermo,Palermo Soho,PH
340000,3,2,76,Palermo,Palermo Chico,Departamento
252000,4,2,100,Palermo,Palermo Hollywood,Departamento
138000,3,1,62,Palermo,Palermo Viejo,PH
695000,4,2,225,Palermo,Palermo Chico,PH
79000,2,1,52,Vicente López,Munro,PH
240000,5,2,144,Vicente López,La Lucila,PH
145000,3,1,246,Vicente López,Carapachay,PH
160000,5,2,96,Vicente López,Carapachay,PH
88000,2,1,40,Vicente López,Munro,PH
195000,2,2,70,Vicente López,Olivos,PH
950000,4,3,336,Palermo,Palermo Chico,Casa
340000,5,2,210,Vicente López,Carapachay,Casa
245000,4,1,203,Vicente López,Carapachay,Casa
240000,5,2,160,Vicente López,Carapachay,Casa
385000,5,2,200,Vicente López,Olivos,Casa
210000,3,1,100,Vicente López,Florida,Casa
338000,4,3,210,Vicente López,Olivos,Casa
590000,4,2,260,Vicente López,La Lucila,Casa
690000,7,5,833,Vicente López,Olivos,Casa
220000,4,2,231,Vicente López,Carapachay,Casa
194000,3,2,149,Vicente López,Carapachay,Casa
270000,5,3,225,Vicente López,Carapachay,Casa
260000,4,1,160,Vicente López,Olivos,Casa
241378,1,1,84,Palermo,Palermo Hollywood,Oficina
105000,1,1,40,Palermo,Palermo Soho,Departamento
1050000,4,4,200,Palermo,Palermo Chico,Departamento
99000,1,1,40,Palermo,Palermo Soho,Departamento
122500,1,1,35,Palermo,Palermo Soho,Departamento
170000,1,1,42,Palermo,Palermo Hollywood,Departamento
195000,2,1,46,Palermo,Palermo Hollywood,Departamento
1100000,4,4,222,Palermo,Palermo Chico,Departamento
1080000,4,4,222,Palermo,Palermo Chico,Departamento
166400,1,1,52,Palermo,Palermo Soho,Departamento
550000,2,1,82,Palermo,Palermo Chico,Departamento
580000,3,2,81,Palermo,Palermo Chico,Departamento
175000,2,1,50,Palermo,Palermo Soho,Departamento
195000,2,1,55,Palermo,Palermo Chico,Departamento
96500,1,1,40,Palermo,Palermo Soho,Departamento
265000,4,2,89,Palermo,Palermo Soho,Departamento
549000,4,3,118,Palermo,Palermo Chico,Departamento
190000,3,2,65,Vicente López,Florida,Departamento
80000,3,2,39,Vicente López,Carapachay,Departamento
155000,2,1,100,Vicente López,Munro,Departamento
113500,2,1,52,Vicente López,Munro,Departamento
98000,2,1,43,Vicente López,Villa Martelli,Departamento
238000,2,1,112,Vicente López,Olivos,Departamento
164000,2,1,41,Palermo,Palermo Soho,Departamento
395000,2,2,97,Palermo,Palermo Chico,Departamento
169000,1,1,51,Vicente López,Florida,Departamento
235000,2,1,54,Vicente López,Olivos,Departamento
395000,3,2,97,Palermo,Palermo Chico,Departamento
895000,5,5,472,Vicente López,Vicente López,Casa
252000,4,2,100,Palermo,Palermo Hollywood,Departamento
315000,7,2,150,Palermo,Palermo Soho,PH
360000,3,2,81,Palermo,Palermo Soho,Departamento
158000,3,1,75,Vicente López,Florida,PH
580000,4,5,650,Vicente López,Florida,Casa
310000,2,2,375,Vicente López,Florida,Casa
430000,4,2,298,Vicente López,Florida,Casa
118000,1,1,34,Palermo,Palermo Hollywood,Departamento
118000,1,1,34,Palermo,Palermo Hollywood,Departamento
1200000,4,3,155,Palermo,Palermo Hollywood,Departamento
129700,1,1,39,Palermo,Palermo Hollywood,Departamento
198000,2,2,57,Vicente López,Olivos,Departamento
137000,1,1,35,Vicente López,Olivos,Departamento
410000,3,3,93,Vicente López,Vicente López,Departamento
215000,2,1,72,Vicente López,Olivos,Departamento
115000,1,1,35,Vicente López,Olivos,Departamento
220000,2,2,122,Vicente López,Munro,Departamento
165000,2,1,49,Vicente López,Olivos,Departamento
93000,2,1,51,Vicente López,Florida,Departamento
270000,1,1,175,Vicente López,Florida,PH
179900,2,1,85,Vicente López,Florida,PH
880000,3,2,175,Palermo,Palermo Chico,Departamento
109000,2,1,45,Vicente López,Olivos,Departamento
197000,3,1,165,Vicente López,Villa Martelli,PH
184900,3,2,66,Palermo,Palermo Soho,Departamento
660000,4,2,181,Palermo,Palermo Chico,Departamento
180000,3,1,60,Vicente López,Vicente López,Departamento
310000,4,3,176,Vicente López,Olivos,Casa
1590000,4,4,286,Palermo,Palermo Viejo,Departamento
730000,4,2,156,Palermo,Palermo Chico,Departamento
1100000,5,3,255,Palermo,Palermo Chico,Departamento
199000,4,1,85,Vicente López,Florida,Departamento
210000,6,2,200,Vicente López,Florida,Casa
1250000,6,3,255,Palermo,Palermo Chico,Departamento
495000,9,5,600,Vicente López,Olivos,Casa
330000,3,4,270,Vicente López,Olivos,Casa
299000,4,1,190,Vicente López,Olivos,Casa
400000,2,2,80,Vicente López,Olivos,Oficina
153000,2,1,49,Palermo,Palermo Hollywood,Departamento
220000,2,1,100,Palermo,Palermo Hollywood,Departamento
97000,3,1,50,Vicente López,Olivos,Departamento
134000,1,1,47,Vicente López,Florida,Departamento
260000,3,1,140,Vicente López,Florida,PH
205000,4,1,110,Vicente López,Florida,PH
172000,3,1,58,Vicente López,Olivos,Casa
350000,4,2,113,Vicente López,La Lucila,Casa
420000,4,2,140,Palermo,Palermo Soho,Departamento
128000,1,1,36,Palermo,Palermo Hollywood,Departamento
79500,1,1,33,Vicente López,Florida,Departamento
340000,3,2,86,Vicente López,Olivos,Departamento
449000,4,2,138,Vicente López,Florida,Departamento
195000,2,1,46,Vicente López,Olivos,Departamento
240000,3,1,55,Palermo,Palermo Chico,Departamento
360000,3,1,61,Vicente López,Vicente López,Departamento
289000,3,1,109,Vicente López,Olivos,Departamento
190000,3,1,89,Vicente López,Florida,Departamento
373000,4,1,151,Palermo,Palermo Hollywood,PH
2200000,6,3,325,Palermo,Palermo Chico,Departamento
240000,4,2,87,Palermo,Palermo Hollywood,Departamento
1100000,6,3,268,Palermo,Palermo Chico,Departamento
898000,5,4,425,Palermo,Palermo Soho,PH
898000,5,4,425,Palermo,Palermo Viejo,PH
898000,5,4,425,Palermo,Palermo Hollywood,PH
459000,5,3,250,Vicente López,Vicente López,Casa
